,ts_code,name,limit_amount,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,industry
57,002684.SZ,ST猛狮,2,20180620,8.17,8.64,7.83,8.64,7.85,0.79,10.06,315158,262031.855,电气设备
58,002725.SZ,跃岭股份,2,20180620,11.0,12.21,10.72,12.21,11.1,1.11,10.0,350657,405568.961,汽车配件
59,002909.SZ,集泰股份,2,20180620,16.88,17.73,16.84,17.73,16.12,1.61,9.99,70582,121509.59,化工原料
60,002684.SZ,ST猛狮,3,20180621,9.24,9.5,9.18,9.5,8.64,0.86,9.95,180252,169650.689,电气设备
61,002684.SZ,ST猛狮,4,20180622,10.0,10.45,9.9,10.45,9.5,0.95,10.0,412126,425121.693,电气设备
62,300647.SZ,超频三,4,20180625,26.76,26.76,26.64,26.76,24.33,2.43,9.99,188984,505663.895,元器件
63,300139.SZ,晓程科技,2,20180626,8.7,9.97,8.56,9.97,9.06,0.91,10.04,494575,457748.88,元器件
64,300225.SZ,金力泰,2,20180626,6.18,6.18,6.0,6.18,5.62,0.56,9.96,291304,179836.649,染料涂料
65,300745.SZ,欣锐科技,2,20180626,55.0,61.67,55.0,61.67,56.06,5.61,10.01,92799,547993.308,汽车配件
66,603477.SH,巨星农牧,2,20180626,17.45,17.68,16.53,17.68,16.07,1.61,10.02,208566,359132.583,纺织
67,300139.SZ,晓程科技,3,20180627,10.35,10.97,10.18,10.97,9.97,1.0,10.03,352098,379694.409,元器件
68,300745.SZ,欣锐科技,3,20180627,67.84,67.84,67.84,67.84,61.67,6.17,10.0,27290,185136.445,汽车配件
69,300139.SZ,晓程科技,4,20180628,11.63,12.07,11.63,12.07,10.97,1.1,10.03,219996,263204.564,元器件
70,300745.SZ,欣锐科技,4,20180628,74.48,74.62,72.35,74.62,67.84,6.78,9.99,65158,482724.776,汽车配件
0,300139.SZ,晓程科技,5,20180629,13.19,13.28,12.91,13.28,12.07,1.21,10.02,224635,296153.353,元器件
1,300745.SZ,欣锐科技,5,20180629,77.01,82.08,74.0,82.08,74.62,7.46,10.0,105461,829935.716,汽车配件
2,300745.SZ,欣锐科技,6,20180702,90.29,90.29,90.29,90.29,82.08,8.21,10.0,7549,68163.532,汽车配件
3,300312.SZ,邦讯技术,4,20180703,9.66,9.66,9.66,9.66,8.78,0.88,10.02,72471,70007.411,通信设备
4,300312.SZ,邦讯技术,5,20180704,10.0,10.63,9.86,10.63,9.66,0.97,10.04,517564,533334.507,通信设备
5,002356.SZ,*ST赫美,3,20180705,15.6,17.7,15.03,17.7,16.09,1.61,10.01,156477,264355.465,其他商业
6,300290.SZ,荣科科技,3,20180705,8.55,9.04,8.41,9.04,8.22,0.82,9.98,290934,257398.16,软件服务
7,002356.SZ,*ST赫美,4,20180706,19.0,19.47,18.4,19.47,17.7,1.77,10.0,79119,152688.858,其他商业
8,603045.SH,福达合金,4,20180709,73.47,73.47,73.47,73.47,66.79,6.68,10.0,2428,17844.394,电气设备
9,603045.SH,福达合金,5,20180710,80.0,80.82,78.5,80.82,73.47,7.35,10.0,95129,764751.069,电气设备
10,300452.SZ,山河药辅,4,20180711,19.12,19.64,18.58,19.64,17.85,1.79,10.03,285594,555927.66,化学制药
11,300686.SZ,智动力,4,20180711,23.88,26.5,22.26,26.5,24.09,2.41,10.0,279904,680497.908,元器件
12,300390.SZ,天华超净,4,20180712,11.04,12.46,10.74,12.46,11.33,1.13,9.97,561063,669710.3,元器件
13,300390.SZ,天华超净,5,20180713,13.49,13.71,12.55,13.71,12.46,1.25,10.03,531057,713903.237,元器件
14,002243.SZ,通产丽星,3,20180716,7.1,7.1,7.1,7.1,6.45,0.65,10.08,67665,48042.462,塑料
15,002662.SZ,京威股份,3,20180716,4.6,4.6,4.48,4.6,4.18,0.42,10.05,195371,89592.005,汽车配件
16,002243.SZ,通产丽星,4,20180717,7.81,7.81,7.68,7.81,7.1,0.71,10.0,127858,99841.408,塑料
17,002243.SZ,通产丽星,5,20180718,8.59,8.59,8.42,8.59,7.81,0.78,9.99,159154,136576.05,塑料
18,002243.SZ,通产丽星,6,20180719,8.8,9.45,8.29,9.45,8.59,0.86,10.01,632948,563802.81,塑料
19,300586.SZ,美联新材,3,20180720,20.2,20.98,20.1,20.98,19.07,1.91,10.0157,161316,334299.271,化工原料
20,002628.SZ,成都路桥,3,20180723,5.16,5.45,4.9,5.45,4.95,0.5,10.101,606090,320775.753,建筑工程
21,002628.SZ,成都路桥,4,20180724,6.0,6.0,6.0,6.0,5.45,0.55,10.0917,48696,29217.75,建筑工程
22,002628.SZ,成都路桥,5,20180725,6.6,6.6,6.6,6.6,6.0,0.6,10.0,31046,20490.775,建筑工程
23,002628.SZ,成都路桥,6,20180726,7.26,7.26,7.26,7.26,6.6,0.66,10.0,31180,22636.839,建筑工程
24,300358.SZ,楚天科技,5,20180727,13.9,14.66,12.6,14.66,13.33,1.33,9.9775,355641,491648.456,医疗保健
25,600112.SH,ST天成,5,20180727,4.32,4.94,4.04,4.94,4.49,0.45,10.0223,1186313,515977.532,电气设备
26,000509.SZ,*ST华塑,4,20180730,3.62,3.62,3.51,3.62,3.29,0.33,10.0304,996421,359969.276,医疗保健
27,603183.SH,建研院,2,20180731,25.0,27.17,24.83,27.17,24.7,2.47,10.0,109948,286759.592,建筑工程
28,000819.SZ,岳阳兴长,2,20180731,11.0,12.1,10.9,12.1,11.0,1.1,10.0,157523,186414.14,石油加工
29,000819.SZ,岳阳兴长,3,20180801,12.23,13.31,11.7,13.31,12.1,1.21,10.0,473767,615347.171,石油加工
30,603183.SH,建研院,3,20180801,28.5,29.89,28.21,29.89,27.17,2.72,10.011,98510,289777.087,建筑工程
31,000509.SZ,*ST华塑,2,20180802,3.61,3.95,3.59,3.95,3.59,0.36,10.0279,1476661,567566.737,医疗保健
32,002205.SZ,国统股份,2,20180802,15.7,16.79,15.3,16.79,15.26,1.53,10.0262,201982,331520.51,其他建材
33,002307.SZ,北新路桥,2,20180802,6.6,7.17,6.4,7.17,6.52,0.65,9.9693,1440532,989090.591,建筑工程
34,002524.SZ,光正眼科,2,20180802,5.3,5.85,5.13,5.85,5.32,0.53,9.9624,430237,236832.67,医疗保健
35,300240.SZ,飞力达,2,20180802,7.06,7.69,7.05,7.69,6.99,0.7,10.0143,103772,77458.742,仓储物流
36,300240.SZ,飞力达,3,20180803,8.46,8.46,7.95,8.46,7.69,0.77,10.013,331003,275633.365,仓储物流
37,002700.SZ,ST浩源,3,20180806,9.06,9.75,8.7,9.75,8.86,0.89,10.0451,358261,339774.471,供气供热
38,002700.SZ,ST浩源,4,20180807,9.2,10.73,9.2,10.73,9.75,0.98,10.0513,338137,342853.139,供气供热
39,002700.SZ,ST浩源,5,20180808,11.6,11.8,10.43,11.8,10.73,1.07,9.972,353577,403279.704,供气供热
40,300392.SZ,腾信股份,3,20180809,8.17,8.17,7.65,8.17,7.43,0.74,9.9596,114561,92358.785,互联网
41,600470.SH,*ST六化,3,20180809,4.5,5.13,4.49,5.13,4.66,0.47,10.0858,1016845,499722.773,农药化肥
42,300392.SZ,腾信股份,4,20180810,8.99,8.99,8.99,8.99,8.17,0.82,10.0367,43521,39125.864,互联网
43,300392.SZ,腾信股份,5,20180813,9.71,9.89,9.35,9.89,8.99,0.9,10.0111,433455,423151.51,互联网
44,002270.SZ,华明装备,2,20180814,5.45,5.8,5.36,5.8,5.27,0.53,10.0569,324683,185547.627,电气设备
45,002331.SZ,皖通科技,2,20180814,8.81,8.81,8.63,8.81,8.01,0.8,9.9875,212734,187340.047,软件服务
46,300310.SZ,宜通世纪,2,20180814,5.36,5.81,5.33,5.81,5.28,0.53,10.0379,1118101,632669.533,通信设备
47,603557.SH,起步股份,2,20180814,14.73,14.73,14.27,14.73,13.39,1.34,10.0075,135498,199343.669,服饰
48,300310.SZ,宜通世纪,3,20180815,5.78,6.39,5.67,6.39,5.81,0.58,9.9828,1322487,820267.605,通信设备
49,600821.SH,*ST劝业,2,20180816,5.01,5.45,4.92,5.45,4.95,0.5,10.101,252864,131576.28,百货
50,002348.SZ,高乐股份,2,20180816,4.02,4.44,3.98,4.44,4.04,0.4,9.901,792627,341029.579,文教休闲
51,002348.SZ,高乐股份,3,20180817,4.71,4.88,4.4,4.88,4.44,0.44,9.9099,1156692,551584.794,文教休闲
52,300542.SZ,新晨科技,2,20180820,15.68,16.59,15.51,16.59,15.08,1.51,10.0133,126772,204050.399,软件服务
53,300563.SZ,神宇股份,2,20180820,29.0,31.05,27.06,31.05,28.23,2.82,9.9894,75455,216364.378,通信设备
54,300542.SZ,新晨科技,3,20180821,16.57,18.25,16.57,18.25,16.59,1.66,10.006,141808,245792.048,软件服务
55,603032.SH,德新交运,3,20180822,13.66,14.27,13.66,14.27,12.97,1.3,10.0231,162843,229941.223,公路
56,603032.SH,德新交运,4,20180823,14.77,15.7,13.5,15.7,14.27,1.43,10.021,224807,330189.928,公路
57,603032.SH,德新交运,5,20180824,15.67,17.27,15.1,17.27,15.7,1.57,10.0,207961,343646.768,公路
58,300399.SZ,天利科技,4,20180827,12.21,13.89,12.19,13.89,12.63,1.26,9.9762,164258,214966.839,互联网
59,300292.SZ,吴通控股,2,20180828,3.97,4.08,3.9,4.08,3.71,0.37,9.973,401646,161047.46,软件服务
60,603083.SH,剑桥科技,2,20180828,28.26,28.26,28.26,28.26,25.69,2.57,10.0039,12250,34619.376,通信设备
61,603959.SH,百利科技,2,20180828,15.2,16.94,15.19,16.94,15.4,1.54,10.0,49694,81370.696,建筑工程
62,603988.SH,中电电机,2,20180828,18.13,18.88,18.02,18.88,17.16,1.72,10.0233,197337,367904.533,电气设备
63,002625.SZ,光启技术,2,20180829,9.5,10.32,9.38,10.32,9.38,0.94,10.0213,129941,131349.433,汽车配件
64,603050.SH,科林电气,2,20180829,13.64,13.64,13.1,13.64,12.4,1.24,10.0,95343,129678.245,电气设备
65,603032.SH,德新交运,2,20180830,17.79,19.25,17.68,19.25,17.5,1.75,10.0,300938,560090.047,公路
66,603032.SH,德新交运,3,20180831,19.0,21.18,18.6,21.18,19.25,1.93,10.026,292850,591454.716,公路
67,000669.SZ,*ST金鸿,3,20180903,5.49,5.71,5.33,5.71,5.19,0.52,10.0193,618344,348367.668,供气供热
68,000669.SZ,*ST金鸿,4,20180904,5.93,6.28,5.93,6.28,5.71,0.57,9.9825,498001,305657.126,供气供热
69,002072.SZ,ST凯瑞,3,20180905,7.99,8.15,7.56,8.15,7.41,0.74,9.9865,245927,198174.71,互联网
70,300411.SZ,金盾股份,3,20180905,9.04,9.04,9.04,9.04,8.22,0.82,9.9757,17587,15899.262,专用机械
71,300411.SZ,金盾股份,4,20180906,9.56,9.94,9.35,9.94,9.04,0.9,9.9558,432939,421732.247,专用机械
0,300411.SZ,金盾股份,5,20180907,10.05,10.93,9.94,10.93,9.94,0.99,9.9598,517079,546620.345,专用机械
1,600903.SH,贵州燃气,3,20180910,22.55,24.21,22.54,24.21,22.01,2.2,9.9955,409620,970660.352,供气供热
2,002692.SZ,ST远程,3,20180911,4.26,4.39,4.26,4.39,3.99,0.4,10.0251,135186,58976.696,电气设备
3,002692.SZ,ST远程,4,20180912,4.49,4.83,4.17,4.83,4.39,0.44,10.0228,659207,305414.779,电气设备
4,300023.SZ,宝德股份,3,20180913,6.4,6.66,6.4,6.66,6.05,0.61,10.0826,130091,85466.003,专用机械
5,300265.SZ,通光线缆,3,20180913,7.03,7.47,6.64,7.47,6.79,0.68,10.0147,244990,172672.657,电气设备
6,300023.SZ,宝德股份,4,20180914,7.2,7.33,7.06,7.33,6.66,0.67,10.0601,205513,149864.351,专用机械
7,300023.SZ,宝德股份,5,20180917,7.73,8.06,7.51,8.06,7.33,0.73,9.9591,271023,212765.445,专用机械
8,300023.SZ,宝德股份,6,20180918,8.13,8.87,8.01,8.87,8.06,0.81,10.0496,236282,201053.705,专用机械
9,002259.SZ,*ST升达,3,20180919,4.19,4.54,4.03,4.54,4.13,0.41,9.9274,1929825,837809.375,供气供热
10,002796.SZ,世嘉科技,3,20180919,29.25,30.97,28.15,30.97,28.15,2.82,10.0178,104332,310893.381,通信设备
11,300092.SZ,科新机电,3,20180919,8.2,8.2,8.2,8.2,7.45,0.75,10.0671,291886,239347.266,专用机械
12,300103.SZ,达刚控股,3,20180919,9.34,9.34,9.34,9.34,8.49,0.85,10.0118,46091,43049.461,工程机械
13,300092.SZ,科新机电,4,20180920,8.68,9.02,8.67,9.02,8.2,0.82,10.0,349459,310119.021,专用机械
14,002002.SZ,鸿达兴业,2,20180921,3.63,3.63,3.41,3.63,3.3,0.33,10.0,2082742,741367.332,化工原料
15,300340.SZ,科恒股份,2,20180921,15.0,15.95,15.0,15.95,14.5,1.45,10.0,333698,518107.952,元器件
16,600462.SH,*ST九有,2,20180921,3.27,3.27,3.27,3.27,2.97,0.3,10.101,79581,26022.987,广告包装
17,603917.SH,合力科技,2,20180921,15.0,16.05,14.7,16.05,14.59,1.46,10.0069,149316,229748.002,汽车配件
18,603917.SH,合力科技,3,20180925,17.6,17.66,16.68,17.66,16.05,1.61,10.0312,77104,134972.747,汽车配件
19,002113.SZ,*ST天润,3,20180926,4.06,4.38,3.95,4.38,3.98,0.4,10.0503,720720,303524.99,互联网
20,002113.SZ,*ST天润,4,20180927,4.5,4.82,4.48,4.82,4.38,0.44,10.0457,1189176,556118.669,互联网
21,002219.SZ,*ST恒康,2,20180928,4.05,4.36,4.0,4.36,3.96,0.4,10.101,1327078,550236.631,中成药
22,002931.SZ,锋龙股份,2,20180928,31.99,35.31,31.74,35.31,32.1,3.21,10.0,45309,151875.439,汽车配件
23,600532.SH,宏达矿业,2,20180928,4.17,4.35,3.95,4.35,3.95,0.4,10.1266,728141,307820.282,普钢
24,002931.SZ,锋龙股份,3,20181008,38.29,38.84,36.0,38.84,35.31,3.53,9.9972,80990,307919.119,汽车配件
25,600532.SH,宏达矿业,3,20181008,4.3,4.79,4.28,4.79,4.35,0.44,10.1149,637896,298924.92,普钢
26,002931.SZ,锋龙股份,4,20181009,39.49,42.72,38.5,42.72,38.84,3.88,9.9897,77299,322580.161,汽车配件
27,600532.SH,宏达矿业,4,20181009,5.02,5.27,4.69,5.27,4.79,0.48,10.0209,1120335,558138.411,普钢
28,002931.SZ,锋龙股份,5,20181010,44.44,46.99,44.44,46.99,42.72,4.27,9.9953,72326,336615.007,汽车配件
29,300670.SZ,大烨智能,3,20181011,15.66,17.01,15.06,17.01,15.46,1.55,10.0259,250050,406045.477,电气设备
30,300670.SZ,大烨智能,4,20181012,17.66,18.71,17.18,18.71,17.01,1.7,9.9941,173188,313639.965,电气设备
31,300670.SZ,大烨智能,5,20181015,20.29,20.58,19.66,20.58,18.71,1.87,9.9947,119698,242909.313,电气设备
32,600766.SH,园城黄金,3,20181016,6.21,6.48,6.21,6.48,5.89,0.59,10.017,76094,48752.879,黄金
33,600766.SH,园城黄金,4,20181017,6.68,7.13,6.48,7.13,6.48,0.65,10.0309,430306,297161.925,黄金
34,000007.SZ,全新好,2,20181019,6.69,7.0,6.43,7.0,6.36,0.64,10.0629,469584,317774.445,酒店餐饮
35,300736.SZ,百邦科技,2,20181019,22.97,25.55,22.6,25.55,23.23,2.32,9.9871,58609,143716.132,通信设备
36,000007.SZ,全新好,3,20181022,7.7,7.7,7.7,7.7,7.0,0.7,10.0,38466,29618.827,酒店餐饮
37,300736.SZ,百邦科技,3,20181022,28.0,28.11,27.0,28.11,25.55,2.56,10.0196,62544,175015.327,通信设备
38,000007.SZ,全新好,4,20181023,8.47,8.47,8.25,8.47,7.7,0.77,10.0,222044,187955.982,酒店餐饮
39,300736.SZ,百邦科技,4,20181023,30.0,30.92,29.59,30.92,28.11,2.81,9.9964,69388,211929.807,通信设备
40,002451.SZ,摩恩电气,4,20181024,7.51,7.74,7.51,7.74,7.04,0.7,9.9432,176637,135455.092,电气设备
41,000750.SZ,国海证券,4,20181025,3.85,4.26,3.81,4.26,3.87,0.39,10.0775,3892100,1547619.625,证券
42,000622.SZ,恒立实业,3,20181026,4.15,4.15,4.15,4.15,3.77,0.38,10.0796,16175,6712.67,汽车配件
43,000622.SZ,恒立实业,4,20181029,4.3,4.57,4.25,4.57,4.15,0.42,10.1205,516688,231825.17,汽车配件
44,000622.SZ,恒立实业,5,20181030,4.58,5.03,4.46,5.03,4.57,0.46,10.0656,315815,151332.26,汽车配件
45,000526.SZ,紫光学大,3,20181031,23.33,25.17,23.33,25.17,22.88,2.29,10.0087,131391,324089.877,文教休闲
46,300279.SZ,和晶科技,3,20181031,5.81,5.81,5.8,5.81,5.28,0.53,10.0379,147020,85419.099,元器件
47,300492.SZ,华图山鼎,3,20181031,25.74,25.74,23.85,25.74,23.4,2.34,10.0,62363,157147.353,建筑工程
48,600156.SH,华升股份,3,20181031,4.95,4.95,4.95,4.95,4.5,0.45,10.0,109631,54267.375,纺织
49,300279.SZ,和晶科技,4,20181101,5.68,6.39,5.44,6.39,5.81,0.58,9.9828,272903,165609.937,元器件
50,000633.SZ,合金投资,4,20181102,5.57,5.57,5.47,5.57,5.06,0.51,10.0791,348299,193957.771,综合类
51,002098.SZ,浔兴股份,4,20181102,7.42,7.88,7.18,7.88,7.16,0.72,10.0559,592434,452255.694,服饰
52,600695.SH,绿庭投资,4,20181102,4.98,5.37,4.7,5.37,4.88,0.49,10.041,1017404,520396.884,多元金融
53,000622.SZ,恒立实业,6,20181105,5.53,5.53,5.53,5.53,5.03,0.5,9.9404,27776,15360.675,汽车配件
54,000622.SZ,恒立实业,7,20181106,6.08,6.08,6.08,6.08,5.53,0.55,9.9458,161595,98249.76,汽车配件
55,000622.SZ,恒立实业,8,20181107,6.45,6.69,6.33,6.69,6.08,0.61,10.0329,388073,255523.605,汽车配件
56,000622.SZ,恒立实业,9,20181108,7.25,7.36,6.98,7.36,6.69,0.67,10.0149,658446,479986.652,汽车配件
57,600128.SH,弘业股份,6,20181109,9.79,9.79,9.6,9.79,8.9,0.89,10.0,277810,271784.351,商贸代理
58,600128.SH,弘业股份,7,20181112,10.77,10.77,10.52,10.77,9.79,0.98,10.0102,149012,160348.186,商贸代理
59,600128.SH,弘业股份,8,20181113,11.85,11.85,11.85,11.85,10.77,1.08,10.0279,30955,36681.971,商贸代理
60,600235.SH,民丰特纸,8,20181114,9.08,9.08,8.83,9.08,8.25,0.83,10.0606,816115,740721.115,造纸
61,600604.SH,市北高新,8,20181114,7.57,7.57,7.57,7.57,6.88,0.69,10.0291,33891,25655.775,园区开发
62,600604.SH,市北高新,9,20181115,8.33,8.33,8.33,8.33,7.57,0.76,10.0396,142574,118764.509,园区开发
63,600604.SH,市北高新,10,20181116,9.16,9.16,9.16,9.16,8.33,0.83,9.964,509596,466790.33,园区开发
64,600604.SH,市北高新,11,20181119,10.08,10.08,10.08,10.08,9.16,0.92,10.0437,154059,155292.349,园区开发
65,600604.SH,市北高新,12,20181120,10.53,11.09,10.37,11.09,10.08,1.01,10.0198,3445582,3759333.255,园区开发
66,002451.SZ,摩恩电气,3,20181121,9.99,10.78,9.87,10.78,9.8,0.98,10.0,715674,748546.117,电气设备
67,000007.SZ,全新好,2,20181122,9.4,9.96,9.05,9.96,9.05,0.91,10.0552,717597,696048.633,酒店餐饮
68,002337.SZ,赛象科技,2,20181122,4.71,4.71,4.62,4.71,4.28,0.43,10.0467,273876,128980.304,化工机械
69,002865.SZ,钧达股份,2,20181122,21.71,23.96,21.21,23.96,21.78,2.18,10.0092,184283,410148.866,汽车配件
70,300074.SZ,华平股份,2,20181122,4.62,4.63,4.62,4.63,4.21,0.42,9.9762,283458,131165.084,通信设备
71,300181.SZ,佐力药业,2,20181122,5.84,6.42,5.7,6.42,5.84,0.58,9.9315,570835,352480.173,中成药
72,300674.SZ,宇信科技,2,20181122,34.34,34.34,34.34,34.34,31.22,3.12,9.9936,23399,80353.745,软件服务
73,600386.SH,北巴传媒,2,20181122,3.95,4.18,3.88,4.18,3.8,0.38,10.0,210986,86689.901,汽车服务
74,603378.SH,亚士创能,2,20181122,13.9,14.41,13.61,14.41,13.1,1.31,10.0,41171,58667.969,染料涂料
75,603906.SH,龙蟠科技,2,20181122,11.2,11.5,10.71,11.5,10.45,1.05,10.0478,140373,159201.126,化工原料
76,002337.SZ,赛象科技,3,20181123,5.0,5.18,4.82,5.18,4.71,0.47,9.9788,557440,285787.962,化工机械
77,300074.SZ,华平股份,3,20181123,4.43,5.09,4.21,5.09,4.63,0.46,9.9352,919101,413988.906,通信设备
0,600538.SH,国发股份,3,20181126,5.45,5.56,5.21,5.56,5.05,0.51,10.099,371902,205452.278,医药商业
1,000521.SZ,长虹美菱,2,20181127,3.84,3.84,3.84,3.84,3.49,0.35,10.0287,67299,25843.023,家用电器
2,002288.SZ,超华科技,2,20181127,3.87,3.87,3.82,3.87,3.52,0.35,9.9432,298884,115663.671,元器件
3,002549.SZ,凯美特气,2,20181127,6.0,6.42,6.0,6.42,5.84,0.58,9.9315,312685,199251.007,环境保护
4,002575.SZ,*ST群兴,2,20181127,8.6,9.02,8.12,9.02,8.2,0.82,10.0,941569,823412.654,文教休闲
5,300606.SZ,金太阳,2,20181127,20.72,22.07,20.46,22.07,20.06,2.01,10.0199,32394,69592.5,矿物制品
6,600776.SH,东方通信,2,20181127,5.01,5.4,4.85,5.4,4.91,0.49,9.9796,296972,152322.05,通信设备
7,600825.SH,新华传媒,2,20181127,6.8,7.06,6.67,7.06,6.42,0.64,9.9688,1170764,818716.047,出版业
8,002549.SZ,凯美特气,3,20181128,6.44,7.06,6.22,7.06,6.42,0.64,9.9688,264489,180140.398,环境保护
9,002288.SZ,超华科技,3,20181128,4.26,4.26,3.67,4.26,3.87,0.39,10.0775,1136946,458854.214,元器件
10,600776.SH,东方通信,3,20181128,5.7,5.94,5.62,5.94,5.4,0.54,10.0,365739,213277.743,通信设备
11,300606.SZ,金太阳,3,20181128,23.13,24.28,20.58,24.28,22.07,2.21,10.0136,87000,200105.196,矿物制品
12,002549.SZ,凯美特气,4,20181129,7.36,7.77,7.15,7.77,7.06,0.71,10.0567,524379,396561.202,环境保护
13,002288.SZ,超华科技,4,20181129,4.02,4.69,4.02,4.69,4.26,0.43,10.0939,1289817,586976.37,元器件
14,002288.SZ,超华科技,5,20181130,4.82,5.16,4.55,5.16,4.69,0.47,10.0213,1712944,839262.871,元器件
15,002288.SZ,超华科技,6,20181203,5.5,5.68,5.42,5.68,5.16,0.52,10.0775,625873,349913.341,元器件
16,002288.SZ,超华科技,7,20181204,5.9,6.25,5.68,6.25,5.68,0.57,10.0352,2070239,1260940.33,元器件
17,002411.SZ,延安必康,4,20181205,23.0,24.43,22.68,24.43,22.21,2.22,9.9955,285089,680015.466,化学制药
18,300356.SZ,光一科技,4,20181205,8.05,8.38,8.0,8.38,7.62,0.76,9.9738,445084,365795.018,电气设备
19,300210.SZ,森远股份,4,20181205,5.72,5.72,5.72,5.72,5.2,0.52,10.0,35069,20060.028,专用机械
20,300210.SZ,森远股份,5,20181206,6.26,6.29,6.01,6.29,5.72,0.57,9.965,496163,309477.875,专用机械
21,300175.SZ,朗源股份,3,20181207,5.15,5.35,5.15,5.35,4.86,0.49,10.0823,406023,215761.238,食品
22,300071.SZ,华谊嘉信,2,20181210,4.1,4.36,4.02,4.36,3.96,0.4,10.101,427231,181399.616,广告包装
23,600776.SH,东方通信,2,20181210,6.33,7.0,6.22,7.0,6.36,0.64,10.0629,919673,622235.789,通信设备
24,600776.SH,东方通信,3,20181211,7.21,7.7,7.19,7.7,7.0,0.7,10.0,563540,422704.877,通信设备
25,300071.SZ,华谊嘉信,3,20181211,4.8,4.8,4.8,4.8,4.36,0.44,10.0917,222550,106824.22,广告包装
26,002691.SZ,冀凯股份,2,20181212,8.27,8.78,8.11,8.78,7.98,0.8,10.0251,244894,208240.976,专用机械
27,002076.SZ,*ST雪莱,2,20181212,4.24,4.24,3.86,4.24,3.85,0.39,10.1299,697838,288244.516,家用电器
28,300749.SZ,顶固集创,2,20181212,25.99,27.03,25.99,27.03,24.57,2.46,10.0122,80558,216101.171,家居用品
29,300746.SZ,汉嘉设计,2,20181213,18.99,20.15,18.18,20.15,18.32,1.83,9.9891,118198,227683.123,建筑工程
30,300746.SZ,汉嘉设计,3,20181214,20.97,22.17,20.6,22.17,20.15,2.02,10.0248,288370,624257.598,建筑工程
31,300746.SZ,汉嘉设计,4,20181217,24.0,24.39,23.35,24.39,22.17,2.22,10.0135,189059,456964.953,建筑工程
32,000068.SZ,华控赛格,3,20181218,4.42,4.69,4.27,4.69,4.26,0.43,10.0939,884599,399520.782,环境保护
33,000610.SZ,西安旅游,2,20181219,7.57,8.25,7.5,8.25,7.5,0.75,10.0,688499,545182.458,旅游服务
34,002927.SZ,泰永长征,2,20181219,26.0,28.28,25.85,28.28,25.71,2.57,9.9961,93320,255433.185,电气设备
35,603032.SH,德新交运,2,20181219,28.82,30.99,28.82,30.99,28.17,2.82,10.0106,232965,699712.667,公路
36,002927.SZ,泰永长征,3,20181220,28.84,31.11,27.36,31.11,28.28,2.83,10.0071,119103,355338.923,电气设备
37,002927.SZ,泰永长征,4,20181221,32.99,34.22,32.0,34.22,31.11,3.11,9.9968,150452,503114.82,电气设备
38,002927.SZ,泰永长征,5,20181224,36.9,37.64,36.58,37.64,34.22,3.42,9.9942,81650,305290.228,电气设备
